sample,FP1,FP2,T7,T8,P7,P8,O1,Oz,O2
968,6.0810547,-55.081543,78.58887,-55.583008,52.342773,19.250977,-10.412783,-37.17108,-10.13916
969,-9.69873,-66.373535,63.90918,-69.53711,39.105957,-5.974121,6.650299,-33.77191,-6.6655273
970,-2.0393066,-59.665527,77.74414,-48.92578,49.39087,1.2167969,26.912804,-26.770721,2.868164
971,-0.7487793,-62.985596,76.89453,-50.34375,42.652588,-2.5625,-4.200697,-55.936066,-28.060547
972,-6.116455,-73.56177,67.38672,-70.93164,33.32544,-9.239258,-35.387962,-73.420105,-51.33374
973,-3.8911133,-65.85376,69.375,-71.46387,38.512695,-5.9697266,-16.050232,-56.481415,-28.998291
974,-4.479004,-60.862793,75.71777,-56.751953,50.20056,11.500488,25.51036,-18.79126,17.814697
975,-2.3935547,-61.56787,67.03027,-51.333008,33.809814,0.8911133,9.64016,-38.406097,-4.456787
976,-4.435791,-61.789307,71.86035,-51.316406,38.164062,6.6152344,-16.846226,-50.998047,-24.69165
977,-5.312744,-67.22534,73.93945,-60.626953,44.900757,9.743652,-26.532814,-57.994537,-30.364258
978,-4.789551,-63.791016,74.86914,-64.72656,47.377563,-10.465332,-3.6777153,-49.35858,-24.003662
979,-0.21777344,-61.315186,79.481445,-56.867188,48.20227,-14.495605,17.197021,-38.55606,-11.368408
980,-5.7089844,-66.1709,66.668945,-49.86035,36.06372,-1.2158203,-2.509655,-44.578735,-21.847412
981,4.2785645,-64.14551,61.98242,-56.676758,32.344604,3.321289,-32.319653,-58.050354,-34.598633
982,-0.80688477,-60.036865,72.4668,-61.22168,50.843872,2.6240234,-16.417183,-47.729004,-24.49414
983,-0.010986328,-60.06421,77.37109,-59.546875,54.114136,-6.065918,12.731873,-33.892487,-8.564941
984,1.1894531,-59.861816,77.06152,-53.237305,49.030884,-14.120117,8.238422,-40.626465,-20.04663
985,-7.310547,-75.9939,67.5166,-64.79004,31.10376,-14.830566,-30.466824,-61.201385,-41.6438
986,-1.0524902,-69.229004,56.864258,-64.90039,26.773438,-5.2055664,-47.76873,-66.33719,-43.418457
987,1.9765625,-57.136963,66.36914,-57.15625,40.187744,-1.3334961,-13.809999,-47.394867,-19.02539
988,-6.9414062,-64.83496,69.59082,-57.203125,45.437744,-6.9487305,10.590813,-33.709503,-9.577637
989,-6.6538086,-70.56494,69.53418,-54.316406,46.2312,-6.4365234,1.6546249,-46.37793,-24.035889
990,-12.538086,-78.68823,63.879883,-73.61719,37.750244,-18.03711,-35.83375,-69.70349,-54.34668
991,-5.443115,-69.589355,66.09961,-75.37402,47.186157,-9.99707,-25.964249,-57.048615,-35.786865
992,-10.541992,-70.76416,58.2334,-77.52539,34.431152,-16.194824,-14.219702,-52.188446,-20.953125
993,7.069092,-53.39038,67.49121,-51.027344,40.09485,-2.472168,11.376621,-33.242157,-7.1013184
994,-4.4819336,-64.98364,67.362305,-50.762695,33.42285,7.6225586,-19.182697,-50.39322,-21.496338
995,-10.634277,-75.255615,60.975586,-65.85547,33.792236,1.6953125,-33.39607,-60.176147,-35.733887
996,-9.668701,-69.80542,66.65039,-67.07031,49.2771,-5.5029297,-12.28957,-48.43866,-26.509033
997,-27.460693,-88.18359,61.833008,-78.17285,40.417847,-34.182617,-4.0686207,-56.932404,-36.06006
998,-4.3293457,-64.83569,82.97266,-40.657227,58.25403,1.2495117,16.530186,-29.11502,-8.019287
999,-8.399658,-72.479004,61.302734,-57.911133,32.31555,-4.647461,-33.87465,-61.451904,-39.144043
1000,-6.3203125,-63.32666,56.558594,-64.94238,26.277466,-2.668457,-40.715633,-67.86746,-43.46875
1001,7.4506836,-47.71338,62.55957,-61.683594,44.222046,-8.567871,-7.592083,-46.813934,-22.342285
1002,-3.0327148,-59.69995,65.29004,-63.124023,45.101196,-14.838379,9.406513,-37.698486,-13.198242
1003,-3.767334,-69.37378,72.833984,-65.78418,45.151733,-15.928711,-11.316383,-49.89096,-32.168457
1004,2.5393066,-58.586426,71.28711,-61.978516,43.423462,-5.430664,-33.48988,-59.49588,-44.31372
1005,3.680664,-56.015625,66.918945,-60.28125,45.055176,-1.7353516,-17.610336,-48.725494,-28.48706
1006,-0.7915039,-55.95752,67.7334,-55.274414,42.25305,-6.5219727,4.569973,-37.724396,-11.456787
1007,5.048828,-50.101562,67.9043,-48.206055,40.98584,-7.1313477,3.6450958,-38.151978,-10.3063965
1008,-4.1467285,-66.703125,61.041016,-69.67383,35.30066,-12.327148,-29.234488,-60.817505,-42.038574
1009,-11.560791,-72.118164,58.50586,-83.37402,32.108154,-15.581055,-44.60765,-71.978,-51.01367
1010,-16.644043,-72.21753,62.907227,-77.91992,39.36316,-10.375488,-16.650064,-49.26126,-23.52417
1011,-1.5144043,-60.202393,77.77539,-49.597656,52.683716,-0.16601562,20.243744,-26.04425,-0.9719238
1012,-10.932373,-75.57373,58.73047,-63.706055,36.812256,-14.837891,-17.180338,-51.816895,-30.267334
1013,-5.927246,-67.15991,61.541016,-66.293945,41.193726,-4.595215,-31.996826,-54.12265,-40.458984
1014,-10.08252,-69.3562,60.26172,-80.50879,37.016113,-20.107422,-31.539078,-60.57675,-43.174072
1015,-19.886963,-79.333496,61.470703,-77.9668,42.81543,-22.333008,-4.3224335,-47.860565,-24.970947
1016,-7.254883,-63.41504,64.171875,-57.15625,37.689697,-10.358398,-2.2225113,-44.82544,-22.10205
1017,-7.0844727,-67.17798,51.46289,-67.69336,25.859985,-16.037598,-32.27891,-63.047943,-42.07007
1018,1.0354004,-62.651123,63.810547,-66.56348,44.829956,-6.6030273,-30.793118,-54.024994,-37.499023
1019,-12.2109375,-67.67651,61.847656,-74.81152,41.84546,-20.523438,-20.61451,-52.28351,-31.81128
1020,-16.067627,-73.623535,61.41797,-82.44531,35.74243,-37.47998,-6.4779663,-55.332916,-32.002197
1021,-7.6103516,-64.41968,59.739258,-65.00391,35.104126,-19.294922,-17.655579,-56.78485,-37.686523
1022,-9.255615,-70.68823,53.884766,-62.844727,29.715576,-13.191895,-44.935673,-68.65872,-50.30664
1023,-11.109131,-69.83374,64.740234,-68.956055,40.104126,-12.55127,-37.058975,-61.76596,-43.041992
1024,1.7067871,-50.10083,79.11133,-48.819336,56.68091,-3.046875,4.7110443,-34.168884,-10.904541
1025,-7.838379,-65.71094,67.81641,-67.83887,44.614136,-23.679688,3.0848312,-39.679504,-24.360596
1026,-4.3691406,-64.36572,63.478516,-67.12305,39.93799,-20.005371,-21.566866,-55.076447,-44.633545
1027,-9.279541,-66.05762,48.810547,-71.95215,30.42749,-17.202637,-49.062675,-66.45303,-51.389893
1028,-13.4938965,-68.67969,60.2041,-79.09082,50.099487,-20.82129,-18.250856,-47.10376,-30.414307
1029,0.3005371,-49.993652,71.56738,-56.03125,63.318848,-7.76709,20.044388,-21.575073,-0.94921875
1030,-2.4311523,-62.098633,64.57422,-64.03418,41.645508,-22.608398,-4.0140877,-45.647278,-24.999268
1031,-0.51342773,-61.01758,69.10449,-64.59082,41.03418,-11.361816,-33.679108,-57.30664,-45.1687
1032,-5.307617,-63.731445,56.78418,-78.916016,27.055786,-22.223633,-54.74341,-74.23627,-59.450195
1033,7.0161133,-41.873535,67.38574,-62.01758,43.98181,-14.621094,-14.900959,-46.749725,-29.64038
1034,-6.504883,-61.902588,66.15527,-71.73242,37.82263,-26.060547,-9.053301,-50.71054,-24.468994
1035,-11.698975,-72.44849,64.87891,-73.46289,33.53955,-30.135742,-31.926823,-61.713165,-43.69287
1036,-2.3620605,-62.092285,66.98633,-67.80859,39.327026,-18.346191,-43.49494,-62.410797,-49.38916
1037,-3.2438965,-59.37964,67.58789,-71.64844,46.15088,-21.763672,-22.599651,-53.022003,-40.24292
1038,-6.031006,-59.23413,65.7334,-64.21484,39.48474,-20.836426,-5.3691406,-45.065247,-25.10498
1039,-13.942383,-67.16455,56.348633,-64.237305,27.173462,-33.273926,-20.586414,-59.816498,-41.578125
1040,-10.015137,-68.565186,57.131836,-59.899414,30.628662,-17.466797,-40.208294,-65.42996,-49.597412
1041,-14.800293,-68.95996,51.58789,-63.356445,36.041748,-16.19873,-41.389328,-57.370575,-50.640625
1042,-8.05835,-56.640625,67.96484,-52.95215,45.106445,-9.628418,-7.837528,-33.570007,-16.177246
1043,-6.183838,-56.77539,61.601562,-51.05957,38.77368,-19.524902,0.83395004,-35.706055,-18.771729
1044,5.8066406,-52.433594,68.08301,-44.780273,40.97046,-9.453125,-4.863821,-38.96402,-23.763916
1045,-8.060791,-68.64307,55.841797,-52.811523,34.094116,-7.904297,-35.45755,-52.566406,-45.220703
1046,-6.7509766,-58.97339,59.87207,-57.61035,40.2146,-5.84375,-27.239912,-49.15793,-34.665283
1047,2.80542,-48.323975,75.23242,-49.11035,52.326904,-2.4936523,9.558334,-25.590576,-6.1584473
1048,-4.0546875,-59.01465,63.041016,-46.10742,47.566406,-7.25,8.481712,-24.60907,-11.563965
1049,1.177002,-58.472168,56.850586,-56.041016,33.09424,-9.233887,-26.670124,-42.09784,-34.328125
1050,-0.05102539,-57.50415,59.97754,-64.60742,41.455933,-12.1015625,-39.15272,-47.328156,-42.610596
1051,1.7045898,-53.48584,76.163086,-60.82422,53.275146,-12.629395,-16.90614,-39.46588,-28.16748
1052,-6.69751,-62.879883,67.49512,-55.458984,43.577637,-19.262695,0.32304382,-33.25882,-18.87378
1053,-4.8847656,-68.12866,67.81348,-47.95703,41.074097,-15.076172,-14.112539,-47.094147,-32.591797
1054,-6.45459,-72.3562,54.720703,-63.206055,30.444824,-25.115234,-55.295395,-71.23761,-62.25952
1055,-8.312744,-64.720215,58.65039,-65.76367,31.811768,-20.09375,-50.455894,-65.246704,-55.259277
1056,-6.3103027,-57.69922,70.82422,-60.717773,45.166504,-33.3208,-20.86967,-52.979187,-41.4104
1057,9.027588,-45.6167,73.11035,-38.53125,48.348877,-23.35205,-3.8614407,-38.43921,-30.696533
1058,-10.840576,-68.062744,56.27246,-61.4834,25.338623,-40.628418,-53.95984,-76.02438,-68.07544
1059,1.1242676,-54.203857,64.978516,-54.194336,34.38379,-23.700684,-67.73626,-78.089874,-67.57495
1060,-2.7910156,-56.680176,59.80078,-60.364258,34.236206,-31.070312,-51.707485,-67.64035,-61.396484
1061,-10.325439,-69.00464,70.00293,-56.881836,40.874146,-34.245605,-15.192595,-47.059326,-38.417725
1062,-13.563721,-76.951416,65.2168,-62.296875,33.828003,-44.73047,-29.60226,-62.210846,-58.19336
1063,-4.2504883,-69.50708,65.575195,-60.489258,30.636108,-37.265137,-62.25494,-78.0152,-75.454346
1064,4.679199,-58.99951,72.0918,-57.435547,37.410645,-29.056152,-55.840763,-69.15018,-66.0542
1065,14.091553,-41.685303,71.24609,-47.63379,48.706543,-23.320312,-24.458935,-47.56015,-39.210938
1066,-3.7497559,-60.3584,59.996094,-61.51953,30.599976,-46.918457,-21.077648,-59.32663,-50.593506
1067,6.8671875,-53.589355,69.02832,-47.59668,33.041138,-29.548828,-35.53344,-59.723267,-55.412354
1068,9.3984375,-48.798584,73.930664,-54.90039,39.12732,-24.141602,-49.500885,-63.365784,-60.734863
1069,8.560059,-47.381104,65.57715,-65.81738,36.71228,-35.868164,-46.359364,-65.124146,-62.532227
1070,2.3100586,-48.974365,70.93652,-59.249023,39.513428,-40.45459,-21.989616,-54.780243,-47.720215
1071,16.90503,-44.552734,70.18262,-48.29883,32.417236,-35.3833,-27.052677,-57.69571,-50.169678
1072,16.807129,-44.449707,76.13672,-43.53125,31.920532,-24.083008,-46.019142,-65.76883,-58.458984
1073,4.925293,-49.398926,59.88965,-61.248047,27.27063,-34.776367,-61.508133,-76.1214,-68.69556
1074,-1.6079102,-56.87915,60.216797,-69.90234,35.337524,-43.64453,-33.83872,-61.35434,-53.740967
1075,9.441895,-44.42212,74.984375,-52.935547,45.377686,-37.791992,-7.5107822,-45.30301,-36.361816
1076,15.635498,-36.262695,77.76074,-30.95996,46.022705,-20.827637,-18.314074,-45.739807,-39.626465
1077,-9.34668,-70.82349,51.39258,-67.63086,17.814331,-39.345215,-64.058685,-81.12247,-79.4375
1078,8.812988,-41.978516,69.5332,-43.271484,51.592773,-8.706543,-27.363794,-41.384735,-41.080322
1079,1.2504883,-47.909668,67.37793,-49.25586,42.174805,-29.31543,-14.807533,-45.328583,-40.97461
1080,6.1796875,-46.310303,71.49805,-36.378906,42.653442,-22.331543,-8.413805,-40.363342,-36.50244
1081,11.231934,-46.851562,69.94824,-42.01465,45.031128,-23.578613,-33.132076,-55.4722,-58.18506
1082,0.6125488,-58.011963,62.006836,-62.271484,25.506958,-36.09619,-65.96132,-83.12756,-80.86743
1083,13.019531,-41.910645,62.445312,-48.06836,46.310425,-21.463867,-20.204807,-43.71518,-40.47876
1084,0.4868164,-50.601074,63.64258,-37.384766,43.965454,-21.640137,-0.5273819,-36.010773,-27.63208
1085,3.3132324,-53.839355,73.04297,-32.311523,47.73999,-20.08789,-10.674635,-44.85382,-40.07666
1086,-15.549805,-71.230225,50.512695,-61.70117,26.357422,-38.86133,-64.34221,-84.882385,-85.13721
1087,-8.941406,-65.15381,65.13379,-60.84961,37.14673,-31.728516,-54.05352,-68.79996,-69.23169
1088,-7.645996,-57.37964,65.39844,-56.688477,40.70398,-38.899902,-27.420666,-58.05011,-51.481445
1089,1.9675293,-53.18286,71.57617,-44.929688,40.83789,-32.103027,-20.110626,-50.04648,-43.766113
1090,-4.095459,-65.53003,61.86035,-45.174805,33.676147,-25.982422,-43.659325,-66.30188,-65.78589
1091,-13.628906,-74.561035,62.54004,-49.03125,38.400757,-23.944336,-59.339256,-72.02533,-77.177246
1092,-19.099854,-75.778564,71.82324,-54.68457,44.40381,-31.523438,-35.23283,-64.125,-61.35913
1093,-20.710205,-77.89087,75.33496,-53.67871,46.600586,-38.67627,-8.628698,-47.4151,-44.82251
1094,-18.376953,-74.83276,68.081055,-56.686523,41.76306,-45.348145,-26.332195,-59.390015,-59.933105
1095,-1.6618652,-65.4668,78.81738,-54.325195,50.08667,-30.70166,-43.49778,-65.34088,-65.25171
1096,-3.102539,-63.30078,63.317383,-60.927734,35.079834,-32.13965,-60.767166,-73.45178,-75.1875
1097,-6.7072754,-61.70508,69.006836,-59.96582,45.107788,-35.53955,-24.27565,-53.02417,-51.627686
1098,-10.145264,-71.76123,70.680664,-54.45508,45.336792,-34.84668,-4.121914,-43.00836,-40.91211
1099,-12.706299,-76.3125,71.06152,-48.780273,45.01111,-27.634277,-26.216373,-54.029694,-57.63794
1100,-13.734375,-74.93872,61.10547,-61.879883,40.19153,-30.025879,-56.984497,-71.25665,-78.503174
1101,-21.40747,-78.086914,53.479492,-78.637695,30.132568,-52.24756,-62.305298,-83.36725,-88.926025
1102,-2.699707,-55.17627,69.96289,-53.374023,44.193237,-36.808594,-24.43715,-54.21472,-54.437256
1103,-17.822998,-74.159424,59.649414,-47.683594,36.60486,-37.15674,-24.344366,-55.88681,-56.776855
1104,-18.780762,-75.3103,55.808594,-54.003906,29.416992,-32.144043,-53.54972,-73.97467,-74.90088
1105,-18.841553,-77.96362,50.907227,-65.67969,33.65271,-33.92041,-62.955822,-74.38864,-77.12964
1106,-12.983398,-66.379395,62.11328,-60.07715,35.776855,-38.30713,-37.275707,-59.704285,-61.405273
1107,-10.297363,-65.50049,61.80957,-51.007812,36.321655,-30.087402,-19.742895,-42.693085,-43.51465
1108,7.21875,-57.004395,75.78613,-39.62207,46.60327,-20.61914,-22.165031,-41.892334,-46.39453
1109,-7.8310547,-71.75415,54.17285,-63.064453,33.527832,-35.734375,-67.9525,-78.10693,-86.052734
1110,-3.0471191,-62.70117,62.785156,-60.177734,40.11023,-30.086914,-46.9937,-55.477905,-65.39331
1111,3.6984863,-51.02539,75.70703,-44.36621,55.879883,-27.421387,-6.796318,-38.208466,-41.22339
1112,-4.317627,-66.88599,68.11719,-53.22168,40.49536,-38.612793,-21.222618,-55.242462,-56.522217
1113,-14.969727,-77.3811,59.57617,-60.2666,32.24402,-48.083008,-59.281456,-78.129456,-86.110596
1114,-5.8847656,-65.61792,62.612305,-60.569336,40.40686,-31.89746,-59.4812,-76.13345,-83.4624
1115,-13.6467285,-66.055664,52.98535,-66.2334,42.670044,-40.9917,-37.06954,-62.196136,-66.0083
1116,-9.670654,-58.89795,62.304688,-48.918945,48.441162,-26.754395,-4.643797,-40.258667,-39.090332
1117,-11.954102,-66.06299,55.23828,-48.817383,35.444336,-35.449707,-29.128239,-56.82846,-61.138184
1118,4.720703,-50.788574,66.96094,-40.25293,42.83667,-20.766602,-49.43136,-63.63675,-73.98218
1119,6.2458496,-51.834473,59.814453,-52.206055,37.797363,-31.303223,-62.564987,-75.461395,-82.29614
1120,6.023926,-50.148438,64.99219,-41.40918,57.51172,-20.249512,-6.027212,-39.744965,-41.094482
1121,3.9970703,-48.149902,74.39844,-33.28711,59.44934,-22.832031,6.2795067,-26.948029,-34.91089
1122,-2.488037,-66.32861,59.573242,-46.055664,42.485474,-28.400879,-30.42978,-56.443115,-65.724365
1123,1.7543945,-58.547607,60.179688,-54.36133,46.06189,-28.396484,-52.291195,-66.00647,-76.25195
1124,-11.719727,-70.22827,46.685547,-74.12988,40.006104,-50.63672,-44.30042,-66.40497,-78.20239
1125,5.875,-48.620605,61.271484,-39.80957,50.56311,-24.31543,1.1588287,-30.270905,-35.45117
1126,4.1467285,-53.561035,59.813477,-34.624023,47.66028,-24.76416,-13.755669,-41.729767,-46.110107
1127,0.89575195,-60.08423,46.23047,-44.04883,32.650146,-33.708984,-56.198364,-71.56253,-82.22925
1128,-3.0107422,-62.19409,45.458008,-52.782227,34.913452,-32.652832,-56.83383,-67.420044,-76.772705
1129,0.061279297,-54.929688,57.739258,-44.984375,44.46399,-30.319336,-24.025272,-47.96472,-55.37549
1130,9.499756,-48.99829,55.17285,-41.291016,42.048462,-36.80371,-10.283096,-44.084015,-45.61206
1131,14.428711,-46.733154,52.8291,-32.314453,37.86853,-25.831543,-23.442184,-50.567688,-60.256104
1132,1.7263184,-55.541992,49.23828,-51.648438,33.913574,-32.283203,-53.53609,-69.08942,-81.870605
1133,-11.376953,-66.67749,52.956055,-60.88965,39.15979,-38.2334,-45.659668,-68.122986,-77.480225
1134,-10.192627,-62.975586,52.831055,-54.271484,47.03723,-46.746582,-14.096212,-47.96808,-54.75586
1135,-0.67944336,-56.52295,64.51953,-31.422852,47.088623,-30.96875,-12.583134,-47.667572,-53.22534
1136,-2.7836914,-62.029785,44.694336,-37.023438,29.022217,-34.645996,-53.067154,-71.38919,-79.769775
1137,2.9179688,-56.777832,55.82715,-41.319336,48.88806,-25.237793,-49.65064,-65.11792,-75.41431
1138,-12.7092285,-71.840576,53.463867,-49.246094,49.559692,-41.436523,-23.909273,-52.615295,-65.21704
1139,-7.3310547,-66.36597,66.828125,-40.17285,50.780273,-36.03125,-5.450842,-38.375275,-43.535156
1140,-1.355957,-66.18823,59.257812,-35.104492,40.759155,-35.538086,-25.754257,-52.50418,-60.933594
1141,-1.0388184,-64.47949,60.00586,-41.899414,41.29297,-32.665527,-53.93322,-68.43594,-80.46924
1142,7.0285645,-53.520508,54.450195,-42.945312,40.44629,-28.499023,-44.73333,-58.84134,-70.721924
1143,2.9882812,-51.421143,69.56055,-33.958008,52.003906,-30.463867,-11.429934,-39.22586,-48.05005
1144,-5.007324,-63.20996,70.0332,-30.297852,50.572388,-28.918457,-9.175352,-42.002075,-53.358643
1145,-0.82006836,-68.86865,62.336914,-37.086914,39.28894,-33.164062,-43.652657,-65.60666,-82.17212
1146,-1.5708008,-59.97168,57.83203,-42.124023,36.894043,-30.374023,-60.19301,-69.93088,-89.763916
1147,2.0141602,-59.202637,55.433594,-46.776367,37.970825,-36.166016,-37.35976,-54.175873,-69.826904
1148,-8.5859375,-64.35132,56.69336,-37.28418,36.125977,-33.609375,-15.855238,-42.088165,-52.313477
1149,-6.0649414,-68.78735,60.20117,-35.038086,45.715454,-30.942871,-19.297958,-49.50412,-62.487305
1150,-13.57666,-81.66382,49.768555,-47.719727,34.827515,-36.074707,-53.29312,-67.04297,-84.1311
1151,-2.1413574,-66.616455,63.211914,-43.58008,42.7854,-32.77295,-47.813133,-54.611053,-78.218506
1152,-9.452881,-66.43384,59.46582,-46.09668,42.340088,-41.600586,-21.123852,-45.784393,-61.642334
1153,-3.119629,-64.372314,59.089844,-30.22754,47.67163,-29.497559,-8.301884,-37.050476,-47.259277
1154,-3.380371,-68.81177,60.88672,-33.63086,41.19397,-25.588867,-34.52798,-50.303497,-66.992676
1155,-8.565918,-74.124756,62.257812,-40.49707,49.028564,-27.5083,-48.11447,-57.07138,-75.68945
1156,-11.338623,-70.85693,54.49707,-50.842773,38.91736,-39.61621,-49.285046,-64.77634,-78.90723
1157,-1.5080566,-58.476807,69.11133,-26.519531,50.13318,-30.001465,-10.774881,-39.78894,-49.388916
1158,1.7009277,-64.95752,64.2793,-22.512695,47.569336,-28.212402,-18.288462,-45.90396,-57.949707
1159,0.50878906,-67.82837,58.43457,-26.654297,42.76953,-30.842773,-48.421417,-61.477875,-83.105225
1160,-7.616699,-70.93042,51.981445,-44.567383,33.66919,-35.14795,-62.299934,-69.20581,-93.77026
1161,-9.884766,-69.1687,64.39746,-46.615234,52.661743,-39.22119,-24.870287,-48.102142,-64.717285
1162,-10.3359375,-66.48071,64.25586,-33.129883,50.694336,-39.842773,-10.085159,-44.039978,-58.854736
1163,-9.119873,-74.056885,48.993164,-42.458008,33.77295,-45.8916,-43.001457,-62.566895,-84.648926
1164,-11.897949,-72.29126,42.728516,-45.49707,31.61499,-41.780273,-62.85845,-70.80377,-90.781494
1165,-14.222656,-72.034424,52.069336,-39.19922,45.294067,-32.145996,-42.364647,-56.646362,-74.87012
1166,-12.048584,-63.49951,63.94922,-26.498047,51.756958,-27.063477,-7.946245,-33.78839,-50.591553
1167,-12.644287,-73.343506,60.054688,-33.731445,40.64453,-43.835938,-17.847603,-46.59366,-63.455322
1168,-14.331055,-78.72168,50.543945,-41.06836,27.02124,-43.14209,-59.180325,-71.973724,-91.86865
1169,-0.8720703,-64.55151,60.6709,-33.60254,40.039185,-31.849121,-58.474117,-71.20526,-86.33301
1170,-16.318848,-78.364746,50.344727,-50.936523,32.218994,-52.800293,-47.636585,-68.64673,-80.667725
1171,-5.037842,-67.95776,59.739258,-26.81543,36.535767,-44.29541,-22.224056,-46.603333,-59.974854
1172,-1.451416,-68.69092,62.961914,-22.365234,39.22473,-33.861816,-32.63587,-51.946686,-68.67871
1173,-5.505615,-73.56299,58.453125,-36.90625,36.401,-38.618164,-63.25756,-71.97269,-90.241455
